SITE_ID,timestamp,DOY,TOD,CO2_F_MDS,G_F_MDS,H_F_MDS,LE_F_MDS,LW_IN_F,LW_OUT,NETRAD,PA_F,PPFD_IN,PPFD_OUT,P_F,RH,SW_IN_F,SW_OUT,TA_F,USTAR,VPD_F,WD,WS_F,MODIS_band_1,MODIS_band_2,MODIS_band_3,MODIS_band_4,MODIS_band_5,MODIS_band_6,MODIS_band_7,MODIS_snow,MODIS_water,NEE_VUT_REF
IE-Cra,05/01/2020 04:00,-0.978142077,-0.666666667,-0.28607525,-0.166619637,-0.178711433,-0.16576163,,,-0.18611,,-0.437489688,,,0.467,-0.49999125,,0.0466625,-0.47938955,-0.496890909,0.039166667,-0.45102,,,,,,,,,,1.45343
IE-Cra,05/01/2020 05:00,-0.978142077,-0.583333333,-0.2848975,-0.166616011,-0.17638165,-0.16655895,,,-0.18154,,-0.437482969,,,0.4535,-0.49998575,,0.04466875,-0.4778286,-0.495713636,0.075,-0.45151,,,,,,,,,,0.8645955
IE-Cra,05/01/2020 06:00,-0.978142077,-0.5,-0.28417925,-0.166632333,-0.174439617,-0.16630567,,,-0.175408333,,-0.437481719,,,0.435,-0.49998475,,0.047740625,-0.4719006,-0.493813636,0.055,-0.43964,,,,,,,,,,0.7646805
IE-Cra,05/01/2020 07:00,-0.978142077,-0.416666667,-0.28457,-0.166657602,-0.174671517,-0.166140293,,,-0.175161667,,-0.437483594,,,0.4215,-0.49998625,,0.049753125,-0.47284785,-0.492354545,0.030833333,-0.440565,,,,,,,,,,0.7217755
IE-Cra,05/01/2020 08:00,-0.978142077,-0.333333333,-0.2848035,-0.166678228,-0.174384983,-0.165906473,,,-0.175348333,,-0.437423281,,,0.428,-0.49993625,,0.05290625,-0.4724239,-0.492759091,0.036666667,-0.437395,,,,,,,,,,0.5022215
IE-Cra,05/01/2020 09:00,-0.978142077,-0.25,-0.28533225,-0.16668986,-0.175649817,-0.165848725,,,-0.173596667,,-0.431652813,,,0.4445,-0.49513525,,0.0555,-0.4657168,-0.49425,0.031388889,-0.424485,,,,,,,,,,1.101423
IE-Cra,05/01/2020 10:00,-0.978142077,-0.166666667,-0.286009,-0.166691199,-0.17095585,-0.166054138,,,-0.16582,,-0.40766875,,,0.454,-0.4751805,,0.05840625,-0.4573228,-0.495081818,0.025833333,-0.41395,,,,,,,,,,0.0045965
IE-Cra,05/01/2020 11:00,-0.978142077,-0.083333333,-0.285946,-0.166661939,-0.171237967,-0.165661383,,,-0.164370167,,-0.395984375,,,0.444,-0.465459,,0.0614375,-0.461904,-0.493818182,0.045277778,-0.4092,,,,,,,,,,-1.058491
IE-Cra,05/01/2020 12:00,-0.978142077,0,-0.28701375,-0.166588697,-0.173107917,-0.165343632,,,-0.166226667,,-0.38540625,,,0.417,-0.456658,,0.06546875,-0.45739,-0.490418182,0.07,-0.40205,0.048678631,0.16958146,0.032509738,0.051723238,0.186843633,0.126388961,0.054455821,0,0,-1.058895
IE-Cra,05/01/2020 13:00,-0.978142077,0.083333333,-0.28859425,-0.166488116,-0.174855617,-0.164299378,,,-0.171054167,,-0.39365625,,,0.3885,-0.463522,,0.06803125,,-0.486781818,0.057222222,-0.3987,,,,,,,,,,-0.4629005
IE-Cra,05/01/2020 14:00,-0.978142077,0.166666667,-0.289133,-0.166380321,-0.176164383,-0.164502408,,,-0.168581333,,-0.411082812,,,0.3775,-0.478021,,0.0689375,-0.4556693,-0.48535,0.044722222,-0.4012,,,,,,,,,,0.203412
IE-Cra,05/01/2020 15:00,-0.978142077,0.25,-0.289221,-0.166271388,-0.173586817,-0.164560005,,,-0.161319167,,-0.412315625,,,0.3685,-0.4790465,,0.0684375,,-0.484354545,0.020277778,-0.40935,,,,,,,,,,0.885314
IE-Cra,05/01/2020 16:00,-0.978142077,0.333333333,-0.28868025,-0.166161518,-0.174451067,-0.16521591,,,-0.166534167,,-0.428764063,,,0.3755,-0.49273175,,0.06546875,-0.46515425,-0.485645455,-0.016388889,-0.43227,,,,,,,,,,0.875726
IE-Cra,05/01/2020 17:00,-0.978142077,0.416666667,-0.28763175,-0.16605632,-0.179988,-0.167020244,,,-0.174883333,,-0.437050469,,,0.387,-0.499626,,0.062375,-0.46171185,-0.487395455,-0.009444444,-0.4111,,,,,,,,,,1.45658
IE-Cra,05/01/2020 18:00,-0.978142077,0.5,-0.2878545,-0.16597156,-0.177199783,-0.165902285,,,-0.172771667,,-0.437491875,,,0.374,-0.49999325,,0.0606875,-0.4576981,-0.4862,-0.030277778,-0.3917,,,,,,,,,,1.5220915
IE-Cra,05/01/2020 19:00,-0.978142077,0.583333333,-0.28835375,-0.16590201,-0.176427333,-0.16577755,,,-0.168957833,,-0.437494063,,,0.352,-0.499995,,0.05846875,-0.4545295,-0.484172727,-0.032777778,-0.39135,,,,,,,,,,0.758363
IE-Cra,05/01/2020 20:00,-0.978142077,0.666666667,-0.28843225,-0.165838233,-0.177629483,-0.165317655,,,-0.169607667,,-0.437493281,,,0.3335,-0.49999425,,0.057125,-0.45382525,-0.48245,-0.039166667,-0.3879,,,,,,,,,,1.1711
IE-Cra,05/01/2020 21:00,-0.978142077,0.75,-0.28845925,-0.165789212,-0.17723575,-0.165355968,,,-0.1692015,,-0.43748875,,,0.329,-0.49999075,,0.05671875,-0.45195605,-0.482054545,-0.045833333,-0.39715,,,,,,,,,,1.0131105
IE-Cra,05/01/2020 22:00,-0.978142077,0.833333333,-0.28885375,-0.165760992,-0.17713025,-0.164687682,,,-0.169099667,,-0.437487188,,,0.3235,-0.49998925,,0.05659375,-0.45196725,-0.481504545,-0.050555556,-0.3924,,,,,,,,,,1.28563
IE-Cra,05/01/2020 23:00,-0.978142077,0.916666667,-0.2891615,-0.165715262,-0.177677583,-0.165516697,,,-0.169696667,,-0.437490781,,,0.3135,-0.49999225,,0.05465625,-0.4517736,-0.480868182,-0.055277778,-0.35675,,,,,,,,,,0.9921775
IE-Cra,06/01/2020 00:00,-0.972677596,-1,-0.28898975,-0.165715877,-0.180291433,-0.16490754,,,-0.17127,,-0.437490781,,,0.315,-0.49999225,,0.05425,-0.44155925,-0.4811,-0.030833333,-0.3739,,,,,,,,,,1.190615
IE-Cra,06/01/2020 01:00,-0.972677596,-0.916666667,-0.289072,-0.165775367,-0.17986425,-0.164541097,,,-0.170608333,,-0.437488438,,,0.3135,-0.4999905,,0.0545,-0.4390042,-0.480895455,-0.056944444,-0.35045,,,,,,,,,,1.056032
IE-Cra,06/01/2020 02:00,-0.972677596,-0.833333333,-0.2887615,-0.165819333,-0.177182917,-0.165131798,,,-0.16977,,-0.437491406,,,0.3185,-0.49999275,,0.05403125,-0.45189815,-0.481495455,-0.088333333,-0.3897,,,,,,,,,,1.0946695
IE-Cra,06/01/2020 03:00,-0.972677596,-0.75,-0.2893435,-0.165869347,-0.181048617,-0.164030005,,,-0.17017,,-0.43748875,,,0.29285,-0.49999075,,0.05546875,-0.43510745,-0.47855,-0.048333333,-0.35175,,,,,,,,,,1.319195
IE-Cra,06/01/2020 04:00,-0.972677596,-0.666666667,-0.28975075,-0.165921267,-0.181003083,-0.164207795,,,-0.169405,,-0.437484688,,,0.27865,-0.49998725,,0.05796875,-0.4345875,-0.47645,-0.060833333,-0.3483,,,,,,,,,,1.0243035
IE-Cra,06/01/2020 05:00,-0.972677596,-0.583333333,-0.28964975,-0.165974857,-0.1793018,-0.164644485,,,-0.169713333,,-0.4374875,,,0.27635,-0.4999895,,0.05953125,-0.4394778,-0.475813636,-0.093333333,-0.3346,,,,,,,,,,1.00326
IE-Cra,06/01/2020 06:00,-0.972677596,-0.5,-0.28908075,-0.166025937,-0.179278267,-0.165614742,,,-0.169681667,,-0.437491719,,,0.31,-0.499993,,0.0594375,-0.444367,-0.479472727,-0.073055556,-0.36005,,,,,,,,,,0.9029485
IE-Cra,06/01/2020 07:00,-0.972677596,-0.416666667,-0.287502,-0.166069663,-0.18724755,-0.165246175,,,-0.179583333,,-0.437491719,,,0.365,-0.499993,,0.05846875,-0.4319167,-0.485509091,-0.081111111,-0.3484,,,,,,,,,,0.9918875
IE-Cra,06/01/2020 08:00,-0.972677596,-0.333333333,-0.2875085,-0.166104062,-0.179805633,-0.166139188,,,-0.179096667,,-0.437480469,,,0.424,-0.49998375,,0.0556875,-0.4250587,-0.492118182,-0.067222222,-0.364,,,,,,,,,,0.9879225
IE-Cra,06/01/2020 09:00,-0.972677596,-0.25,-0.286555,-0.16613515,-0.179924367,-0.165716493,,,-0.180443333,,-0.435938125,,,0.4045,-0.4987005,,0.058,-0.4457438,-0.489840909,-0.043333333,-0.3744,,,,,,,,,,0.992305
IE-Cra,06/01/2020 10:00,-0.972677596,-0.166666667,-0.2877665,-0.16615014,-0.179920383,-0.164582995,,,-0.173045,,-0.425151562,,,0.4445,-0.489726,,0.05821875,-0.42837965,-0.494068182,0.135833333,-0.3904,,,,,,,,,,0.9360745
IE-Cra,06/01/2020 11:00,-0.972677596,-0.083333333,-0.28641625,-0.166148732,-0.0653879,-0.163953777,,,-0.169823167,,-0.36315625,,,0.4205,-0.438146,,0.05771875,-0.4325345,-0.491563636,0.2775,-0.40295,,,,,,,,,,-1.31821
IE-Cra,06/01/2020 12:00,-0.972677596,0,-0.289274,-0.166107872,-0.172302733,-0.156124483,,,-0.158481667,,-0.317703125,,,0.3235,-0.400329,,0.06053125,-0.44855495,-0.480690909,0.276944444,-0.37665,0.048491024,0.167956862,0.032434055,0.051620148,0.185143696,0.125615863,0.053902466,0,0,-1.22605
IE-Cra,06/01/2020 13:00,-0.972677596,0.083333333,-0.28943425,-0.166034462,-0.17814675,-0.160797417,,,-0.154446667,,-0.354015625,,,0.3145,-0.430541,,0.05884375,-0.4474845,-0.480086364,0.301388889,-0.3744,,,,,,,,,,-0.83004
IE-Cra,06/01/2020 14:00,-0.972677596,0.166666667,-0.289645,-0.16596045,-0.174244617,-0.160039083,,,-0.151488333,,-0.335921875,,,0.2897,-0.415487,,0.06015625,-0.44751185,-0.4771,0.311388889,-0.3656,,,,,,,,,,-1.2953
IE-Cra,06/01/2020 15:00,-0.972677596,0.25,-0.28915425,-0.165914133,-0.18311765,-0.162778145,,,-0.173338333,,-0.394246875,,,0.2872,-0.4640135,,0.057,-0.45502345,-0.477586364,0.330277778,-0.3834,,,,,,,,,,0.267915
IE-Cra,06/01/2020 16:00,-0.972677596,0.333333333,-0.28794775,-0.165895805,-0.179625433,-0.16615485,,,-0.18414,,-0.4192625,,,0.3455,-0.4848265,,0.04785,-0.47235335,-0.485263636,0.2725,-0.42726,,,,,,,,,,0.008513
IE-Cra,06/01/2020 17:00,-0.972677596,0.416666667,-0.2858615,-0.165917028,-0.175978017,-0.166777663,,,-0.187201667,,-0.4369575,,,0.382,-0.4995485,,0.040303125,-0.4858521,-0.489590909,0.239444444,-0.440845,,,,,,,,,,0.87976
IE-Cra,06/01/2020 18:00,-0.972677596,0.5,-0.28387625,-0.165975102,-0.173399333,-0.167811968,,,-0.19075,,-0.437479688,,,0.4185,-0.499983,,0.03039375,-0.4876678,-0.493595455,0.166666667,-0.46652,,,,,,,,,,0.848995
IE-Cra,06/01/2020 19:00,-0.972677596,0.583333333,-0.28347275,-0.166060697,-0.1743013,-0.16708215,,,-0.189726667,,-0.437475938,,,0.442,-0.49998,,0.0265875,-0.4857013,-0.495631818,0.045,-0.471675,,,,,,,,,,0.846994
IE-Cra,06/01/2020 20:00,-0.972677596,0.666666667,-0.282863,-0.16617337,-0.180350467,-0.16728636,,,-0.189811667,,-0.437474844,,,0.4465,-0.499979,,0.02776875,-0.4775748,-0.495918182,-0.000277778,-0.45049,,,,,,,,,,0.97228
IE-Cra,06/01/2020 21:00,-0.972677596,0.75,-0.28281125,-0.166310307,-0.179882483,-0.167163182,,,-0.189056667,,-0.437474688,,,0.4335,-0.49997875,,0.031375,-0.4763063,-0.494718182,0.040555556,-0.442765,,,,,,,,,,0.8296185
IE-Cra,06/01/2020 22:00,-0.972677596,0.833333333,-0.2825635,-0.166462472,-0.18014715,-0.167502203,,,-0.188563333,,-0.437474531,,,0.4255,-0.49997875,,0.032715625,-0.4750201,-0.493986364,0.011111111,-0.44305,,,,,,,,,,0.8329295
IE-Cra,06/01/2020 23:00,-0.972677596,0.916666667,-0.28324375,-0.166586679,-0.1810967,-0.167339118,,,-0.188618333,,-0.437474375,,,0.4035,-0.4999785,,0.0349875,-0.4743792,-0.492009091,-0.043333333,-0.43863,,,,,,,,,,0.890212
IE-Cra,07/01/2020 00:00,-0.967213115,-1,-0.28549525,-0.1667448,-0.181071617,-0.166492595,,,-0.181625,,-0.437474375,,,0.372,-0.49997875,,0.039146875,-0.47427035,-0.488909091,-0.077222222,-0.44551,,,,,,,,,,0.705917
IE-Cra,07/01/2020 01:00,-0.967213115,-0.916666667,-0.28633,-0.166933835,-0.180987167,-0.165173425,,,-0.169023333,,-0.437475469,,,0.345,-0.4999795,,0.04744375,-0.4603599,-0.4853,-0.028611111,-0.418685,,,,,,,,,,0.8443315
IE-Cra,07/01/2020 02:00,-0.967213115,-0.833333333,-0.28633675,-0.167078722,-0.180243717,-0.165057705,,,-0.168352,,-0.437480938,,,0.338,-0.499984,,0.05296875,-0.4566535,-0.483668182,-0.057222222,-0.4026,,,,,,,,,,0.9510825
IE-Cra,07/01/2020 03:00,-0.967213115,-0.75,-0.2872705,-0.16718806,-0.180096633,-0.164933415,,,-0.167911667,,-0.437483125,,,0.30435,-0.499986,,0.05659375,-0.45633915,-0.4795,-0.036666667,-0.3978,,,,,,,,,,0.757562
IE-Cra,07/01/2020 04:00,-0.967213115,-0.666666667,-0.28806375,-0.167265395,-0.179536117,-0.163601357,,,-0.166557,,-0.437487656,,,0.2859,-0.49998975,,0.05953125,-0.4544911,-0.476804545,-0.056666667,-0.4,,,,,,,,,,0.9754125
IE-Cra,07/01/2020 05:00,-0.967213115,-0.583333333,-0.2881165,-0.167314123,-0.180054383,-0.165116605,,,-0.1684575,,-0.4374875,,,0.3061,-0.4999895,,0.06371875,-0.4551393,-0.478081818,-0.063888889,-0.3929,,,,,,,,,,1.306715
IE-Cra,07/01/2020 06:00,-0.967213115,-0.5,-0.2869695,-0.167332623,-0.182512583,-0.163908833,,,-0.171006667,,-0.437490313,,,0.37,-0.49999175,,0.06825,-0.44619505,-0.484577273,-0.045833333,-0.373,,,,,,,,,,1.46092
IE-Cra,07/01/2020 07:00,-0.967213115,-0.416666667,-0.28656525,-0.167318082,-0.185558117,-0.16678862,,,-0.178046667,,-0.43749125,,,0.423,-0.49999275,,0.0686875,-0.4552237,-0.490813636,-0.036111111,-0.3923,,,,,,,,,,0.9722385
IE-Cra,07/01/2020 08:00,-0.967213115,-0.333333333,-0.286035,-0.167261425,-0.184155467,-0.165864582,,,-0.180348333,,-0.437475781,,,0.415,-0.49997975,,0.07471875,-0.4519181,-0.489181818,-0.032222222,-0.393,,,,,,,,,,0.903366
IE-Cra,07/01/2020 09:00,-0.967213115,-0.25,-0.28628325,-0.1671739,-0.179390383,-0.165985177,,,-0.171819,,-0.434322969,,,0.413,-0.49735675,,0.0779375,-0.4569047,-0.48855,-0.036666667,-0.39245,,,,,,,,,,0.8195535
IE-Cra,07/01/2020 10:00,-0.967213115,-0.166666667,-0.28649575,-0.167055628,-0.179658683,-0.165099858,,,-0.162903333,,-0.415804688,,,0.4105,-0.4819495,,0.07803125,-0.44931465,-0.488213636,-0.011944444,-0.3865,,,,,,,,,,-0.1180535
IE-Cra,07/01/2020 11:00,-0.967213115,-0.083333333,-0.28748975,-0.1669009,-0.18261935,-0.165851587,,,-0.162969667,,-0.406484375,,,0.3855,-0.474195,,0.08109375,-0.4466326,-0.484422727,-0.028611111,-0.3764,,,,,,,,,,0.070226
IE-Cra,07/01/2020 12:00,-0.967213115,0,-0.28772975,-0.166719652,-0.18507295,-0.162356193,,,-0.1755,,-0.403703125,,,0.4095,-0.471881,,0.0819375,-0.4442624,-0.487577273,-0.004444444,-0.3722,0.048302773,0.166328424,0.03236492,0.051511825,0.183435239,0.124824292,0.053367891,0,0,-0.4350485
IE-Cra,07/01/2020 13:00,-0.967213115,0.083333333,-0.28862275,-0.166513781,-0.184686817,-0.164140257,,,-0.160542667,,-0.39040625,,,0.382,-0.460818,,0.08571875,-0.4428729,-0.48315,0.061666667,-0.3625,,,,,,,,,,-0.25784735
IE-Cra,07/01/2020 14:00,-0.967213115,0.166666667,-0.288873,-0.166288773,-0.182711383,-0.164810717,,,-0.156808333,,-0.405735938,,,0.3735,-0.47357225,,0.08728125,-0.4411747,-0.48165,0.0975,-0.33905,,,,,,,,,,0.245717
IE-Cra,07/01/2020 15:00,-0.967213115,0.25,-0.287793,-0.166056595,-0.180942167,-0.16458905,,,-0.1648965,,-0.42248125,,,0.392,-0.4875045,,0.0850625,-0.4455213,-0.484695455,0.116111111,-0.3646,,,,,,,,,,-0.3142095
IE-Cra,07/01/2020 16:00,-0.967213115,0.333333333,-0.287953,-0.165837512,-0.184220867,-0.165789668,,,-0.167455667,,-0.430640938,,,0.3725,-0.49429325,,0.0859375,-0.44703365,-0.481759091,0.138055556,-0.3675,,,,,,,,,,0.7700715
IE-Cra,07/01/2020 17:00,-0.967213115,0.416666667,-0.28891625,-0.165635023,-0.191988383,-0.164060152,,,-0.172645,,-0.437219844,,,0.30615,-0.499767,,0.084125,-0.43409265,-0.472840909,0.209722222,-0.3408,,,,,,,,,,1.344885
IE-Cra,07/01/2020 18:00,-0.967213115,0.5,-0.288498,-0.165450278,-0.1894057,-0.164957708,,,-0.174121667,,-0.437495469,,,0.3109,-0.49999625,,0.08109375,-0.4375937,-0.474277273,0.235,-0.328,,,,,,,,,,1.303685
IE-Cra,07/01/2020 19:00,-0.967213115,0.583333333,-0.2884355,-0.165288123,-0.194570133,-0.165471435,,,-0.194101667,,-0.437495469,,,0.27775,-0.49999625,,0.072875,,-0.472290909,0.315,-0.33175,,,,,,,,,,1.090115
IE-Cra,07/01/2020 20:00,-0.967213115,0.666666667,-0.288844,-0.165152978,-0.194664883,-0.164826782,,,-0.182565,,-0.437490469,,,0.2736,-0.499992,,0.071,-0.4433057,-0.472322727,0.332777778,-0.3532,,,,,,,,,,1.315005
IE-Cra,07/01/2020 21:00,-0.967213115,0.75,-0.28856175,-0.165065758,-0.1868632,-0.163601962,,,-0.175563333,,-0.437491563,,,0.2761,-0.49999275,,0.06934375,-0.4410937,-0.473104545,0.307222222,-0.35595,,,,,,,,,,1.659425
IE-Cra,07/01/2020 22:00,-0.967213115,0.833333333,-0.28692425,-0.165017485,-0.1866515,-0.165285,,,-0.179553333,,-0.437492813,,,0.32,-0.499994,,0.06690625,-0.44247755,-0.478927273,0.350277778,-0.35275,,,,,,,,,,1.427795
IE-Cra,07/01/2020 23:00,-0.967213115,0.916666667,-0.2871865,-0.164962333,-0.184108667,-0.165549382,,,-0.177196667,,-0.437491563,,,0.3305,-0.499993,,0.06328125,-0.4532334,-0.480904545,0.350555556,-0.3842,,,,,,,,,,1.0780355
IE-Cra,08/01/2020 00:00,-0.961748634,-1,-0.28810475,-0.164965423,-0.179451217,-0.165505665,,,-0.180318333,,-0.437489219,,,0.30555,-0.499991,,0.057625,-0.466066,-0.479427273,0.341666667,-0.4123,,,,,,,,,,1.211665
IE-Cra,08/01/2020 01:00,-0.961748634,-0.916666667,-0.28853675,-0.165042327,-0.18058895,-0.165288895,,,-0.179283333,,-0.43748625,,,0.29415,-0.49998875,,0.05178125,-0.462584,-0.479531818,0.373611111,-0.40785,,,,,,,,,,0.84207
IE-Cra,08/01/2020 02:00,-0.961748634,-0.833333333,-0.2881895,-0.165116995,-0.182298017,-0.165780198,,,-0.18097,,-0.437484688,,,0.29575,-0.49998725,,0.047821875,-0.46371915,-0.480554545,0.346388889,-0.4132,,,,,,,,,,1.035435
IE-Cra,08/01/2020 03:00,-0.961748634,-0.75,-0.28791825,-0.165216388,-0.1778313,-0.166553507,,,-0.180091667,,-0.437484375,,,0.312,-0.499987,,0.04421875,-0.47367485,-0.482768182,0.3225,-0.42909,,,,,,,,,,0.7766465
IE-Cra,08/01/2020 04:00,-0.961748634,-0.666666667,-0.287422,-0.165333927,-0.175107033,-0.166414328,,,-0.175955,,-0.437479531,,,0.319,-0.499983,,0.04336875,-0.4778113,-0.483586364,0.259722222,-0.43925,,,,,,,,,,0.716528
IE-Cra,08/01/2020 05:00,-0.961748634,-0.583333333,-0.2869945,-0.165465607,-0.17526285,-0.166607238,,,-0.176983333,,-0.437479375,,,0.335,-0.49998275,,0.042903125,-0.4776821,-0.485109091,0.209722222,-0.444945,,,,,,,,,,0.7739945
IE-Cra,08/01/2020 06:00,-0.961748634,-0.5,-0.28699,-0.16560396,-0.174077467,-0.166070908,,,-0.174213333,,-0.437482188,,,0.335,-0.499985,,0.0433625,-0.477779,-0.485027273,0.185277778,-0.44684,,,,,,,,,,1.0087185
IE-Cra,08/01/2020 07:00,-0.961748634,-0.416666667,-0.28669575,-0.165750413,-0.1730683,-0.166055678,,,-0.173328333,,-0.437482969,,,0.3455,-0.49998575,,0.0431,-0.4766638,-0.486022727,0.198611111,-0.442205,,,,,,,,,,0.7740475
IE-Cra,08/01/2020 08:00,-0.961748634,-0.333333333,-0.28575775,-0.165894335,-0.173335967,-0.166444879,,,-0.17915,,-0.437447187,,,0.378,-0.49995625,,0.03995625,-0.4727181,-0.489318182,0.268055556,-0.44299,,,,,,,,,,0.877711
IE-Cra,08/01/2020 09:00,-0.961748634,-0.25,-0.2846555,-0.166037965,-0.17257845,-0.166586628,,,-0.180531667,,-0.430237969,,,0.429,-0.493958,,0.03565,-0.4808533,-0.494063636,0.331666667,-0.45591,,,,,,,,,,0.8128865
IE-Cra,08/01/2020 10:00,-0.961748634,-0.166666667,-0.285595,-0.166173675,-0.169420488,-0.165953875,,,-0.172181667,,-0.396390625,,,0.4205,-0.465797,,0.033803125,-0.48620355,-0.493504545,0.242777778,-0.46883,,,,,,,,,,-0.7380045
IE-Cra,08/01/2020 11:00,-0.961748634,-0.083333333,-0.2879215,-0.166286705,-0.167669537,-0.164082647,,,-0.167458333,,-0.35990625,,,0.377,-0.435442,,0.03895,-0.47610105,-0.48935,0.246111111,-0.444265,,,,,,,,,,-1.368485
IE-Cra,08/01/2020 12:00,-0.961748634,0,-0.28931125,-0.166363511,-0.168639732,-0.16503817,,,-0.171173333,,-0.37275,,,0.359,-0.446128,,0.043765625,-0.4795374,-0.48715,0.174444444,-0.44907,0.047757822,0.180392808,0.030255671,0.049919789,0.19917971,0.15059323,0.059659041,0,0,-1.560935
IE-Cra,08/01/2020 13:00,-0.961748634,0.083333333,-0.29068175,-0.166410761,-0.167532282,-0.163545923,,,-0.164454167,,-0.362140625,,,0.323,-0.437301,,0.0451625,-0.47630215,-0.483613636,0.216944444,-0.44371,,,,,,,,,,-1.518765
IE-Cra,08/01/2020 14:00,-0.961748634,0.166666667,-0.29071425,-0.166450214,-0.170708325,-0.164653337,,,-0.168579167,,-0.393828125,,,0.307,-0.463665,,0.044715625,-0.4802562,-0.482227273,0.173888889,-0.452625,,,,,,,,,,-0.855757
IE-Cra,08/01/2020 15:00,-0.961748634,0.25,-0.29072875,-0.166491531,-0.1694404,-0.16481648,,,-0.168658167,,-0.4010625,,,0.3365,-0.469684,,0.04274375,-0.4881202,-0.485263636,0.068055556,-0.47052,,,,,,,,,,-0.514891
IE-Cra,08/01/2020 16:00,-0.961748634,0.333333333,-0.28881,-0.166548451,-0.168219587,-0.166642704,,,-0.176323333,,-0.428154688,,,0.394,-0.49222475,,0.034621875,-0.494015,-0.491227273,-0.357555556,-0.48684,,,,,,,,,,0.791093
IE-Cra,08/01/2020 17:00,-0.961748634,0.416666667,-0.2832725,-0.166622711,-0.1763106,-0.167689797,,,-0.17998,,-0.436991719,,,0.4465,-0.499577,,0.02188125,-0.4926756,-0.496168182,-0.579027778,-0.48179,,,,,,,,,,0.7795365
IE-Cra,08/01/2020 18:00,-0.961748634,0.5,-0.27835375,-0.166718667,-0.176646083,-0.166438924,,,-0.17526,,-0.437477656,,,0.46,-0.4999815,,0.018478125,-0.49369,-0.49725,-0.558722222,-0.485115,,,,,,,,,,0.764918
IE-Cra,08/01/2020 19:00,-0.961748634,0.583333333,-0.28067325,-0.166823566,-0.168642653,-0.166770856,,,-0.174435,,-0.437475313,,,0.4635,-0.4999795,,0.02333125,-0.48461,-0.49735,-0.485277778,-0.47468,,,,,,,,,,0.7780055
IE-Cra,08/01/2020 20:00,-0.961748634,0.666666667,-0.2806185,-0.166923599,-0.169605445,-0.166746592,,,-0.173361667,,-0.437475,,,0.4565,-0.499979,,0.027875,-0.48502475,-0.496672727,-0.47,-0.466,,,,,,,,,,0.7987265
IE-Cra,08/01/2020 21:00,-0.961748634,0.75,-0.28208275,-0.167026525,-0.17056874,-0.166465385,,,-0.172678333,,-0.437475781,,,0.433,-0.49997975,,0.029903125,-0.4762228,-0.49475,-0.552222222,-0.459015,,,,,,,,,,0.803918
IE-Cra,08/01/2020 22:00,-0.961748634,0.833333333,-0.28370175,-0.167128803,-0.171198288,-0.166544899,,,-0.174991667,,-0.437478438,,,0.434,-0.499982,,0.030484375,-0.478759,-0.494804545,-0.486111111,-0.44607,,,,,,,,,,0.68214
IE-Cra,08/01/2020 23:00,-0.961748634,0.916666667,-0.28408275,-0.167191185,-0.168404875,-0.166844346,,,-0.173048333,,-0.437482031,,,0.452,-0.499985,,0.027115625,-0.4756142,-0.496363636,-0.693166667,-0.447025,,,,,,,,,,0.7103265
IE-Cra,09/01/2020 00:00,-0.956284153,-1,-0.28381525,-0.167275203,-0.172402167,-0.167849261,,,-0.17439,,-0.437483125,,,0.444,-0.49998575,,0.0247875,-0.4599408,-0.495868182,-0.765527778,-0.43654,,,,,,,,,,0.7760995
IE-Cra,09/01/2020 01:00,-0.956284153,-0.916666667,-0.28434,-0.167402563,-0.1209198,-0.1593822,,,-0.175338333,,-0.437482344,,,0.4475,-0.49998525,,0.020078125,,-0.496331818,-0.823527778,-0.4077,,,,,,,,,,0.753248
IE-Cra,09/01/2020 02:00,-0.956284153,-0.833333333,-0.2854315,-0.167544187,-0.16931535,-0.167151996,,,-0.173106667,,-0.437477344,,,0.4565,-0.49998125,,0.0181375,-0.4485616,-0.497022727,0.012027778,-0.426015,,,,,,,,,,0.74637
IE-Cra,09/01/2020 03:00,-0.956284153,-0.75,-0.28610425,-0.167725828,-0.111372667,-0.166588986,,,-0.175293333,,-0.43747875,,,0.4595,-0.49998225,,0.017,-0.4481363,-0.497263636,-0.833861111,-0.418205,,,,,,,,,,0.650304
IE-Cra,09/01/2020 04:00,-0.956284153,-0.666666667,-0.28482875,-0.167885843,-0.176497667,-0.166526481,,,-0.179633333,,-0.437477188,,,0.4615,-0.499981,,0.014634375,-0.4821102,-0.497468182,-0.875388889,-0.45555,,,,,,,,,,0.7326375
IE-Cra,09/01/2020 05:00,-0.956284153,-0.583333333,-0.285192,-0.168029953,-0.16644044,-0.166325173,,,-0.173428333,,-0.437477031,,,0.461,-0.499981,,0.015190625,-0.47722355,-0.497418182,-0.908405556,-0.450455,,,,,,,,,,0.7198
IE-Cra,09/01/2020 06:00,-0.956284153,-0.5,-0.2852795,-0.168156327,-0.172017252,-0.16624372,,,-0.172163333,,-0.437477813,,,0.4505,-0.4999815,,0.015715625,-0.48384425,-0.496704545,-0.060055556,-0.45796,,,,,,,,,,0.74415
IE-Cra,09/01/2020 07:00,-0.956284153,-0.416666667,-0.28340075,-0.168265845,-0.167221058,-0.166483087,,,-0.173778333,,-0.437481094,,,0.4585,-0.49998425,,0.015453125,-0.493445,-0.497245455,0.439722222,-0.48531,,,,,,,,,,0.73141
